y,m,d,h,c
2018,6,10,14,883
2018,6,10,15,1073
2018,6,10,16,1259
2018,6,10,17,1064
2018,6,10,18,1068
2018,6,10,19,1186
2018,6,10,20,683
2018,6,10,21,875
2018,6,10,22,133
2018,6,10,23,103
2018,6,11,0,112
2018,6,11,1,55
2018,6,11,2,34
2018,6,11,3,217
2018,6,11,4,778
2018,6,11,5,621
2018,6,11,6,214
2018,6,11,7,308
2018,6,11,8,292
2018,6,11,9,400
2018,6,11,10,464
2018,6,11,11,372
2018,6,11,12,875
2018,6,11,13,389
2018,6,11,14,373
2018,6,11,15,251
2018,6,11,16,302
2018,6,11,17,299
2018,6,11,18,380
2018,6,11,19,443
2018,6,11,20,357
2018,6,11,21,357
2018,6,11,22,174
2018,6,11,23,93
2018,6,12,0,67
2018,6,12,1,62
2018,6,12,2,33
2018,6,12,3,48
2018,6,12,4,43
2018,6,12,5,60
2018,6,12,6,129
2018,6,12,7,267
2018,6,12,8,332
2018,6,12,9,383
2018,6,12,10,302
2018,6,12,11,461
2018,6,12,12,434
2018,6,12,13,304
2018,6,12,14,333
2018,6,12,15,316
2018,6,12,16,312
2018,6,12,17,235
2018,6,12,18,375
2018,6,12,19,458
2018,6,12,20,269
2018,6,12,21,226
2018,6,12,22,265
2018,6,12,23,186
2018,6,13,0,109
2018,6,13,1,61
2018,6,13,2,42
2018,6,13,3,80
2018,6,13,4,68
2018,6,13,5,106
2018,6,13,6,193
2018,6,13,7,299
2018,6,13,8,365
2018,6,13,9,386
2018,6,13,10,319
2018,6,13,11,281
2018,6,13,12,369
2018,6,13,13,488
2018,6,13,14,363
2018,6,13,15,315
2018,6,13,16,264
2018,6,13,17,369
2018,6,13,18,457
2018,6,13,19,346
2018,6,13,20,359
2018,6,13,21,240
2018,6,13,22,163
2018,6,13,23,80
2018,6,14,0,71
2018,6,14,1,60
2018,6,14,2,29
2018,6,14,3,39
2018,6,14,4,41
2018,6,14,5,151
2018,6,14,6,109
2018,6,14,7,182
2018,6,14,8,254
2018,6,14,9,252
2018,6,14,10,331
2018,6,14,11,420
2018,6,14,12,382
2018,6,14,13,310
2018,6,14,14,243
2018,6,14,15,335
2018,6,14,16,477
2018,6,14,17,241
2018,6,14,18,342
2018,6,14,19,441
2018,6,14,20,927
2018,6,14,21,298
2018,6,14,22,204
2018,6,14,23,134
2018,6,15,0,52
2018,6,15,1,74
2018,6,15,2,32
2018,6,15,3,58
2018,6,15,4,114
2018,6,15,5,458
2018,6,15,6,200
2018,6,15,7,242
2018,6,15,8,244
2018,6,15,9,264
2018,6,15,10,292
2018,6,15,11,309
2018,6,15,12,278
2018,6,15,13,264
2018,6,15,14,333
2018,6,15,15,231
2018,6,15,16,476
2018,6,15,17,273
2018,6,15,18,258
2018,6,15,19,330
2018,6,15,20,290
2018,6,15,21,361
2018,6,15,22,382
2018,6,15,23,244
2018,6,16,0,81
2018,6,16,1,25
2018,6,16,2,23
2018,6,16,3,19
2018,6,16,4,49
2018,6,16,5,65
2018,6,16,6,85
2018,6,16,7,169
2018,6,16,8,233
2018,6,16,9,284
2018,6,16,10,362
2018,6,16,11,367
2018,6,16,12,274
2018,6,16,13,192
2018,6,16,14,185
2018,6,16,15,202
2018,6,16,16,195
2018,6,16,17,304
2018,6,16,18,282
2018,6,16,19,518
2018,6,16,20,559
2018,6,16,21,253
2018,6,16,22,219
2018,6,16,23,245
2018,6,17,0,77
2018,6,17,1,68
2018,6,17,2,42
2018,6,17,3,27
2018,6,17,4,67
2018,6,17,5,119
2018,6,17,6,119
2018,6,17,7,314
2018,6,17,8,310
2018,6,17,9,238
2018,6,17,10,279
2018,6,17,11,232
2018,6,17,12,300
2018,6,17,13,210
2018,6,17,14,230
2018,6,17,15,494
2018,6,17,16,330
2018,6,17,17,331
2018,6,17,18,278
2018,6,17,19,329
2018,6,17,20,445
2018,6,17,21,245
2018,6,17,22,337
2018,6,17,23,107
2018,6,18,0,45
2018,6,18,1,47
2018,6,18,2,43
2018,6,18,3,60
2018,6,18,4,56
2018,6,18,5,106
2018,6,18,6,131
2018,6,18,7,230
2018,6,18,8,292
2018,6,18,9,348
2018,6,18,10,304
2018,6,18,11,322
2018,6,18,12,330
2018,6,18,13,428
2018,6,18,14,279
2018,6,18,15,288
2018,6,18,16,339
2018,6,18,17,229
2018,6,18,18,298
2018,6,18,19,619
2018,6,18,20,429
2018,6,18,21,354
2018,6,18,22,291
2018,6,18,23,178
2018,6,19,0,649
2018,6,19,1,112
2018,6,19,2,86
2018,6,19,3,99
2018,6,19,4,130
2018,6,19,5,166
2018,6,19,6,167
2018,6,19,7,358
2018,6,19,8,298
2018,6,19,9,430
2018,6,19,10,338
2018,6,19,11,434
2018,6,19,12,292
2018,6,19,13,348
2018,6,19,14,298
2018,6,19,15,232
2018,6,19,16,217
2018,6,19,17,243
2018,6,19,18,625
2018,6,19,19,414
2018,6,19,20,196
2018,6,19,21,186
2018,6,19,22,314
2018,6,19,23,98
2018,6,20,0,52
2018,6,20,1,59
2018,6,20,2,65
2018,6,20,3,45
2018,6,20,4,78
2018,6,20,5,218
2018,6,20,6,190
2018,6,20,7,252
2018,6,20,8,408
2018,6,20,9,277
2018,6,20,10,291
2018,6,20,11,439
2018,6,20,12,357
2018,6,20,13,305
2018,6,20,14,280
2018,6,20,15,291
2018,6,20,16,223
2018,6,20,17,373
2018,6,20,18,355
2018,6,20,19,513
2018,6,20,20,445
2018,6,20,21,323
2018,6,20,22,259
2018,6,20,23,133
2018,6,21,0,128
2018,6,21,1,53
2018,6,21,2,48
2018,6,21,3,57
2018,6,21,4,82
2018,6,21,5,181
2018,6,21,6,293
2018,6,21,7,242
2018,6,21,8,240
2018,6,21,9,293
2018,6,21,10,415
2018,6,21,11,270
2018,6,21,12,267
2018,6,21,13,258
2018,6,21,14,414
2018,6,21,15,318
2018,6,21,16,308
2018,6,21,17,257
2018,6,21,18,345
2018,6,21,19,402
2018,6,21,20,270
2018,6,21,21,213
2018,6,21,22,166
2018,6,21,23,118
2018,6,22,0,96
2018,6,22,1,51
2018,6,22,2,55
2018,6,22,3,59
2018,6,22,4,54
2018,6,22,5,134
2018,6,22,6,201
2018,6,22,7,200
2018,6,22,8,170
2018,6,22,9,237
2018,6,22,10,266
2018,6,22,11,295
2018,6,22,12,280
2018,6,22,13,299
2018,6,22,14,258
2018,6,22,15,234
2018,6,22,16,230
2018,6,22,17,214
2018,6,22,18,266
2018,6,22,19,345
2018,6,22,20,320
2018,6,22,21,320
2018,6,22,22,255
2018,6,22,23,81
2018,6,23,0,87
2018,6,23,1,101
2018,6,23,2,72
2018,6,23,3,74
2018,6,23,4,70
2018,6,23,5,86
2018,6,23,6,133
2018,6,23,7,217
2018,6,23,8,199
2018,6,23,9,291
2018,6,23,10,310
2018,6,23,11,353
2018,6,23,12,263
2018,6,23,13,222
2018,6,23,14,264
2018,6,23,15,262
2018,6,23,16,323
2018,6,23,17,294
2018,6,23,18,242
2018,6,23,19,291
2018,6,23,20,204
2018,6,23,21,325
2018,6,23,22,253
2018,6,23,23,544
2018,6,24,0,321
2018,6,24,1,428
2018,6,24,2,29
2018,6,24,3,36
2018,6,24,4,80
2018,6,24,5,106
2018,6,24,6,149
2018,6,24,7,247
2018,6,24,8,333
2018,6,24,9,233
2018,6,24,10,318
2018,6,24,11,348
2018,6,24,12,353
2018,6,24,13,268
2018,6,24,14,262
2018,6,24,15,326
2018,6,24,16,659
2018,6,24,17,420
2018,6,24,18,281
2018,6,24,19,365
2018,6,24,20,341
2018,6,24,21,366
2018,6,24,22,218
2018,6,24,23,125
2018,6,25,0,43
2018,6,25,1,39
2018,6,25,2,37
2018,6,25,3,44
2018,6,25,4,42
2018,6,25,5,107
2018,6,25,6,156
2018,6,25,7,268
2018,6,25,8,359
2018,6,25,9,314
2018,6,25,10,346
2018,6,25,11,340
2018,6,25,12,399
2018,6,25,13,389
2018,6,25,14,359
2018,6,25,15,347
2018,6,25,16,376
2018,6,25,17,375
2018,6,25,18,541
2018,6,25,19,342
2018,6,25,20,293
2018,6,25,21,586
2018,6,25,22,315
2018,6,25,23,111
2018,6,26,0,62
2018,6,26,1,71
2018,6,26,2,48
2018,6,26,3,80
2018,6,26,4,61
2018,6,26,5,120
2018,6,26,6,158
2018,6,26,7,244
2018,6,26,8,270
2018,6,26,9,197
2018,6,26,10,299
2018,6,26,11,368
2018,6,26,12,355
2018,6,26,13,453
2018,6,26,14,454
2018,6,26,15,396
2018,6,26,16,345
2018,6,26,17,480
2018,6,26,18,362
2018,6,26,19,541
2018,6,26,20,538
2018,6,26,21,554
2018,6,26,22,427
2018,6,26,23,234
2018,6,27,0,127
2018,6,27,1,90
2018,6,27,2,94
2018,6,27,3,80
2018,6,27,4,108
2018,6,27,5,181
2018,6,27,6,258
2018,6,27,7,371
2018,6,27,8,386
2018,6,27,9,516
2018,6,27,10,681
2018,6,27,11,610
2018,6,27,12,710
2018,6,27,13,484
2018,6,27,14,910
2018,6,27,15,754
2018,6,27,16,391
2018,6,27,17,258
2018,6,27,18,617
2018,6,27,19,480
2018,6,27,20,502
2018,6,27,21,404
2018,6,27,22,191
2018,6,27,23,118
2018,6,28,0,75
2018,6,28,1,86
2018,6,28,2,129
2018,6,28,3,84
2018,6,28,4,84
2018,6,28,5,124
2018,6,28,6,170
2018,6,28,7,293
2018,6,28,8,394
2018,6,28,9,355
2018,6,28,10,723
2018,6,28,11,724
2018,6,28,12,434
2018,6,28,13,404
2018,6,28,14,350
2018,6,28,15,450
2018,6,28,16,445
2018,6,28,17,613
2018,6,28,18,301
2018,6,28,19,353
2018,6,28,20,318
2018,6,28,21,275
2018,6,28,22,195
2018,6,28,23,74
2018,6,29,0,61
2018,6,29,1,45
2018,6,29,2,41
2018,6,29,3,28
2018,6,29,4,72
2018,6,29,5,122
2018,6,29,6,140
2018,6,29,7,353
2018,6,29,8,312
2018,6,29,9,355
2018,6,29,10,389
2018,6,29,11,315
2018,6,29,12,685
2018,6,29,13,540
2018,6,29,14,1281
2018,6,29,15,506
2018,6,29,16,278
2018,6,29,17,242
2018,6,29,18,421
2018,6,29,19,663
2018,6,29,20,319
2018,6,29,21,328
2018,6,29,22,171
2018,6,29,23,94
2018,6,30,0,34
2018,6,30,1,48
2018,6,30,2,35
2018,6,30,3,20
2018,6,30,4,58
2018,6,30,5,99
2018,6,30,6,128
2018,6,30,7,184
2018,6,30,8,330
2018,6,30,9,315
2018,6,30,10,402
2018,6,30,11,435
2018,6,30,12,272
2018,6,30,13,470
2018,6,30,14,411
2018,6,30,15,382
2018,6,30,16,304
2018,6,30,17,289
2018,6,30,18,279
2018,6,30,19,324
2018,6,30,20,876
2018,6,30,21,531
2018,6,30,22,399
2018,6,30,23,291
2018,7,1,0,89
2018,7,1,1,49
2018,7,1,2,28
2018,7,1,3,43
2018,7,1,4,78
2018,7,1,5,128
2018,7,1,6,173
2018,7,1,7,274
2018,7,1,8,307
2018,7,1,9,283
2018,7,1,10,689
2018,7,1,11,419
2018,7,1,12,447
2018,7,1,13,407
2018,7,1,14,608
2018,7,1,15,384
2018,7,1,16,333
2018,7,1,17,522
2018,7,1,18,385
2018,7,1,19,505
2018,7,1,20,426
2018,7,1,21,294
2018,7,1,22,261
2018,7,1,23,175
2018,7,2,0,61
2018,7,2,1,43
2018,7,2,2,41
2018,7,2,3,47
2018,7,2,4,68
2018,7,2,5,108
2018,7,2,6,151
2018,7,2,7,215
2018,7,2,8,353
2018,7,2,9,297
2018,7,2,10,352
2018,7,2,11,368
2018,7,2,12,409
2018,7,2,13,385
2018,7,2,14,415
2018,7,2,15,397
2018,7,2,16,299
2018,7,2,17,299
2018,7,2,18,448
2018,7,2,19,579
2018,7,2,20,343
2018,7,2,21,380
2018,7,2,22,315
2018,7,2,23,138
2018,7,3,0,62
2018,7,3,1,54
2018,7,3,2,54
2018,7,3,3,39
2018,7,3,4,71
2018,7,3,5,111
2018,7,3,6,144
2018,7,3,7,277
2018,7,3,8,263
2018,7,3,9,265
2018,7,3,10,375
2018,7,3,11,429
2018,7,3,12,427
2018,7,3,13,392
2018,7,3,14,288
2018,7,3,15,331
2018,7,3,16,402
2018,7,3,17,320
2018,7,3,18,359
2018,7,3,19,485
2018,7,3,20,253
2018,7,3,21,282
2018,7,3,22,218
2018,7,3,23,84
2018,7,4,0,80
2018,7,4,1,72
2018,7,4,2,36
2018,7,4,3,26
2018,7,4,4,50
2018,7,4,5,205
2018,7,4,6,255
2018,7,4,7,266
2018,7,4,8,217
2018,7,4,9,189
2018,7,4,10,262
2018,7,4,11,334
2018,7,4,12,371
2018,7,4,13,139
2018,7,4,14,256
2018,7,4,15,103
2018,7,4,16,50
2018,7,4,17,55
2018,7,4,18,53
2018,7,4,19,167
2018,7,4,20,119
2018,7,4,21,102
2018,7,4,22,36
2018,7,4,23,42
2018,7,5,0,24
2018,7,5,1,25
2018,7,5,2,36
2018,7,5,3,27
2018,7,5,4,30
2018,7,5,5,34
2018,7,5,6,69
2018,7,5,7,80
2018,7,5,8,85
2018,7,5,9,63
2018,7,5,10,111
2018,7,5,11,253
2018,7,5,12,402
2018,7,5,13,380
2018,7,5,14,300
2018,7,5,15,332
2018,7,5,16,286
2018,7,5,17,292
2018,7,5,18,395
2018,7,5,19,531
2018,7,5,20,350
2018,7,5,21,344
2018,7,5,22,206
2018,7,5,23,103
2018,7,6,0,60
2018,7,6,1,55
2018,7,6,2,25
2018,7,6,3,31
2018,7,6,4,31
2018,7,6,5,91
2018,7,6,6,258
2018,7,6,7,193
2018,7,6,8,288
2018,7,6,9,251
2018,7,6,10,233
2018,7,6,11,326
2018,7,6,12,342
2018,7,6,13,427
2018,7,6,14,487
2018,7,6,15,263
2018,7,6,16,279
2018,7,6,17,261
2018,7,6,18,301
2018,7,6,19,1089
2018,7,6,20,320
2018,7,6,21,289
2018,7,6,22,252
2018,7,6,23,173
2018,7,7,0,93
2018,7,7,1,44
2018,7,7,2,43
2018,7,7,3,44
2018,7,7,4,42
2018,7,7,5,76
2018,7,7,6,141
2018,7,7,7,209
2018,7,7,8,201
2018,7,7,9,239
2018,7,7,10,222
2018,7,7,11,235
2018,7,7,12,266
2018,7,7,13,240
2018,7,7,14,224
2018,7,7,15,216
2018,7,7,16,273
2018,7,7,17,330
2018,7,7,18,353
2018,7,7,19,291
2018,7,7,20,268
2018,7,7,21,255
2018,7,7,22,190
2018,7,7,23,88
2018,7,8,0,69
2018,7,8,1,46
2018,7,8,2,51
2018,7,8,3,46
2018,7,8,4,59
2018,7,8,5,95
2018,7,8,6,186
2018,7,8,7,215
2018,7,8,8,254
2018,7,8,9,269
2018,7,8,10,408
2018,7,8,11,383
2018,7,8,12,415
2018,7,8,13,309
2018,7,8,14,280
2018,7,8,15,424
2018,7,8,16,334
2018,7,8,17,441
2018,7,8,18,428
2018,7,8,19,408
2018,7,8,20,370
2018,7,8,21,425
2018,7,8,22,238
2018,7,8,23,99
2018,7,9,0,57
2018,7,9,1,20
2018,7,9,2,38
2018,7,9,3,42
2018,7,9,4,67
2018,7,9,5,108
2018,7,9,6,215
2018,7,9,7,291
2018,7,9,8,342
2018,7,9,9,487
2018,7,9,10,351
2018,7,9,11,445
2018,7,9,12,370
2018,7,9,13,413
2018,7,9,14,311
2018,7,9,15,346
2018,7,9,16,475
2018,7,9,17,423
2018,7,9,18,388
2018,7,9,19,439
2018,7,9,20,311
2018,7,9,21,320
2018,7,9,22,283
2018,7,9,23,231
2018,7,10,0,144
2018,7,10,1,68
2018,7,10,2,84
2018,7,10,3,91
2018,7,10,4,100
2018,7,10,5,64
2018,7,10,6,130
2018,7,10,7,266
2018,7,10,8,282
2018,7,10,9,369
2018,7,10,10,303
2018,7,10,11,400
2018,7,10,12,424
2018,7,10,13,364
2018,7,10,14,298
2018,7,10,15,768
2018,7,10,16,698
2018,7,10,17,1159
2018,7,10,18,318
2018,7,10,19,461
2018,7,10,20,409
2018,7,10,21,255
2018,7,10,22,242
2018,7,10,23,116
2018,7,11,0,99
2018,7,11,1,96
2018,7,11,2,75
2018,7,11,3,64
2018,7,11,4,69
2018,7,11,5,104
2018,7,11,6,138
2018,7,11,7,271
2018,7,11,8,342
2018,7,11,9,431
2018,7,11,10,370
2018,7,11,11,466
2018,7,11,12,370
2018,7,11,13,340
2018,7,11,14,342
2018,7,11,15,332
2018,7,11,16,345
2018,7,11,17,304
2018,7,11,18,276
2018,7,11,19,371
2018,7,11,20,297
2018,7,11,21,335
2018,7,11,22,277
2018,7,11,23,260
2018,7,12,0,167
2018,7,12,1,34
2018,7,12,2,54
2018,7,12,3,48
2018,7,12,4,70
2018,7,12,5,135
2018,7,12,6,166
2018,7,12,7,224
2018,7,12,8,310
2018,7,12,9,382
2018,7,12,10,472
2018,7,12,11,285
2018,7,12,12,280
2018,7,12,13,330
2018,7,12,14,363
2018,7,12,15,325
2018,7,12,16,266
2018,7,12,17,269
2018,7,12,18,317
2018,7,12,19,476
2018,7,12,20,439
2018,7,12,21,422
2018,7,12,22,342
2018,7,12,23,120
2018,7,13,0,61
2018,7,13,1,45
2018,7,13,2,36
2018,7,13,3,59
2018,7,13,4,146
2018,7,13,5,87
2018,7,13,6,162
2018,7,13,7,283
2018,7,13,8,236
2018,7,13,9,446
2018,7,13,10,328
2018,7,13,11,310
2018,7,13,12,459
2018,7,13,13,455
2018,7,13,14,338
2018,7,13,15,272
2018,7,13,16,330
2018,7,13,17,306
2018,7,13,18,419
2018,7,13,19,416
2018,7,13,20,316
2018,7,13,21,343
2018,7,13,22,198
2018,7,13,23,310
2018,7,14,0,292
2018,7,14,1,112
2018,7,14,2,75
2018,7,14,3,91
2018,7,14,4,80
2018,7,14,5,114
2018,7,14,6,139
2018,7,14,7,271
2018,7,14,8,253
2018,7,14,9,365
2018,7,14,10,308
2018,7,14,11,279
2018,7,14,12,366
2018,7,14,13,293
2018,7,14,14,326
2018,7,14,15,382
2018,7,14,16,335
2018,7,14,17,402
2018,7,14,18,375
2018,7,14,19,511
2018,7,14,20,720
2018,7,14,21,574
2018,7,14,22,286
2018,7,14,23,175
2018,7,15,0,120
2018,7,15,1,50
2018,7,15,2,33
2018,7,15,3,56
2018,7,15,4,65
2018,7,15,5,110
2018,7,15,6,238
2018,7,15,7,363
2018,7,15,8,328
2018,7,15,9,410
2018,7,15,10,428
2018,7,15,11,462
2018,7,15,12,604
2018,7,15,13,575
2018,7,15,14,488
2018,7,15,15,320
2018,7,15,16,340
2018,7,15,17,400
2018,7,15,18,506
2018,7,15,19,415
2018,7,15,20,299
2018,7,15,21,374
2018,7,15,22,284
2018,7,15,23,155
2018,7,16,0,70
2018,7,16,1,82
2018,7,16,2,97
2018,7,16,3,70
2018,7,16,4,59
2018,7,16,5,138
2018,7,16,6,140
2018,7,16,7,210
2018,7,16,8,316
2018,7,16,9,382
2018,7,16,10,405
2018,7,16,11,432
2018,7,16,12,373
2018,7,16,13,409
2018,7,16,14,340
2018,7,16,15,305
2018,7,16,16,379
2018,7,16,17,287
2018,7,16,18,347
2018,7,16,19,571
2018,7,16,20,325
2018,7,16,21,286
2018,7,16,22,219
2018,7,16,23,110
2018,7,17,0,71
2018,7,17,1,68
2018,7,17,2,41
2018,7,17,3,46
2018,7,17,4,87
2018,7,17,5,182
2018,7,17,6,152
2018,7,17,7,233
2018,7,17,8,293
2018,7,17,9,382
2018,7,17,10,380
2018,7,17,11,516
2018,7,17,12,527
2018,7,17,13,341
2018,7,17,14,332
2018,7,17,15,453
2018,7,17,16,422
2018,7,17,17,421
2018,7,17,18,346
2018,7,17,19,488
2018,7,17,20,438
2018,7,17,21,364
2018,7,17,22,183
2018,7,17,23,111
2018,7,18,0,159
2018,7,18,1,71
2018,7,18,2,89
2018,7,18,3,66
2018,7,18,4,76
2018,7,18,5,176
2018,7,18,6,207
2018,7,18,7,284
2018,7,18,8,321
2018,7,18,9,350
2018,7,18,10,301
2018,7,18,11,323
2018,7,18,12,365
2018,7,18,13,601
2018,7,18,14,508
2018,7,18,15,349
2018,7,18,16,502
2018,7,18,17,1984
2018,7,18,18,1454
2018,7,18,19,498
2018,7,18,20,408
2018,7,18,21,326
2018,7,18,22,195
2018,7,18,23,121
2018,7,19,0,49
2018,7,19,1,60
2018,7,19,2,65
2018,7,19,3,19
2018,7,19,4,62
2018,7,19,5,102
2018,7,19,6,196
2018,7,19,7,299
2018,7,19,8,398
2018,7,19,9,312
2018,7,19,10,294
2018,7,19,11,575
2018,7,19,12,380
2018,7,19,13,322
2018,7,19,14,358
2018,7,19,15,432
2018,7,19,16,498
2018,7,19,17,368
2018,7,19,18,379
2018,7,19,19,470
2018,7,19,20,350
2018,7,19,21,357
2018,7,19,22,236
2018,7,19,23,156
2018,7,20,0,122
2018,7,20,1,70
2018,7,20,2,63
2018,7,20,3,72
2018,7,20,4,98
2018,7,20,5,109
2018,7,20,6,162
2018,7,20,7,238
2018,7,20,8,233
2018,7,20,9,265
2018,7,20,10,216
2018,7,20,11,251
2018,7,20,12,278
2018,7,20,13,1320
2018,7,20,14,626
2018,7,20,15,283
2018,7,20,16,313
2018,7,20,17,475
2018,7,20,18,440
2018,7,20,19,321
2018,7,20,20,394
2018,7,20,21,338
2018,7,20,22,574
2018,7,20,23,208
2018,7,21,0,107
2018,7,21,1,54
2018,7,21,2,38
2018,7,21,3,30
2018,7,21,4,41
2018,7,21,5,49
2018,7,21,6,92
2018,7,21,7,213
2018,7,21,8,240
2018,7,21,9,293
2018,7,21,10,265
2018,7,21,11,326
2018,7,21,12,336
2018,7,21,13,313
2018,7,21,14,378
2018,7,21,15,219
2018,7,21,16,200
2018,7,21,17,208
2018,7,21,18,301
2018,7,21,19,412
2018,7,21,20,341
2018,7,21,21,273
2018,7,21,22,205
2018,7,21,23,1403
2018,7,22,0,309
2018,7,22,1,57
2018,7,22,2,49
2018,7,22,3,50
2018,7,22,4,55
2018,7,22,5,81
2018,7,22,6,121
2018,7,22,7,168
2018,7,22,8,243
2018,7,22,9,343
2018,7,22,10,936
2018,7,22,11,1706
2018,7,22,12,515
2018,7,22,13,723
2018,7,22,14,641
2018,7,22,15,366
2018,7,22,16,576
2018,7,22,17,462
2018,7,22,18,581
2018,7,22,19,562
2018,7,22,20,441
2018,7,22,21,268
2018,7,22,22,211
2018,7,22,23,265
2018,7,23,0,169
2018,7,23,1,51
2018,7,23,2,71
2018,7,23,3,69
2018,7,23,4,109
2018,7,23,5,156
2018,7,23,6,125
2018,7,23,7,157
2018,7,23,8,268
2018,7,23,9,328
2018,7,23,10,286
2018,7,23,11,831
2018,7,23,12,755
2018,7,23,13,568
2018,7,23,14,966
2018,7,23,15,280
2018,7,23,16,350
2018,7,23,17,747
2018,7,23,18,387
2018,7,23,19,363
2018,7,23,20,372
2018,7,23,21,186
2018,7,23,22,158
2018,7,23,23,75
2018,7,24,0,33
2018,7,24,1,29
2018,7,24,2,26
2018,7,24,3,27
2018,7,24,4,82
2018,7,24,5,362
2018,7,24,6,235
2018,7,24,7,229
2018,7,24,8,288
2018,7,24,9,303
2018,7,24,10,519
2018,7,24,11,334
2018,7,24,12,440
2018,7,24,13,339
2018,7,24,14,324
2018,7,24,15,274
2018,7,24,16,369
2018,7,24,17,267
2018,7,24,18,287
2018,7,24,19,385
2018,7,24,20,314
2018,7,24,21,336
2018,7,24,22,166
2018,7,24,23,100
2018,7,25,0,64
2018,7,25,1,38
2018,7,25,2,65
2018,7,25,3,29
2018,7,25,4,46
2018,7,25,5,650
2018,7,25,6,352
2018,7,25,7,343
2018,7,25,8,386
2018,7,25,9,634
2018,7,25,10,373
2018,7,25,11,305
2018,7,25,12,326
2018,7,25,13,323
2018,7,25,14,643
2018,7,25,15,879
2018,7,25,16,198
2018,7,25,17,277
2018,7,25,18,364
2018,7,25,19,480
2018,7,25,20,304
2018,7,25,21,254
2018,7,25,22,229
2018,7,25,23,126
2018,7,26,0,69
2018,7,26,1,128
2018,7,26,2,85
2018,7,26,3,78
2018,7,26,4,54
2018,7,26,5,115
2018,7,26,6,187
2018,7,26,7,288
2018,7,26,8,333
2018,7,26,9,498
2018,7,26,10,292
2018,7,26,11,420
2018,7,26,12,308
2018,7,26,13,484
2018,7,26,14,573
2018,7,26,15,300
2018,7,26,16,228
2018,7,26,17,285
2018,7,26,18,331
2018,7,26,19,442
2018,7,26,20,409
2018,7,26,21,286
2018,7,26,22,279
2018,7,26,23,159
2018,7,27,0,108
2018,7,27,1,75
2018,7,27,2,41
2018,7,27,3,42
2018,7,27,4,67
2018,7,27,5,588
2018,7,27,6,168
2018,7,27,7,454
2018,7,27,8,1481
2018,7,27,9,453
2018,7,27,10,333
2018,7,27,11,1449
2018,7,27,12,296
2018,7,27,13,348
2018,7,27,14,596
2018,7,27,15,330
2018,7,27,16,246
2018,7,27,17,305
2018,7,27,18,291
2018,7,27,19,288
2018,7,27,20,247
2018,7,27,21,267
2018,7,27,22,198
2018,7,27,23,121
2018,7,28,0,86
2018,7,28,1,63
2018,7,28,2,57
2018,7,28,3,29
2018,7,28,4,28
2018,7,28,5,75
2018,7,28,6,172
2018,7,28,7,225
2018,7,28,8,235
2018,7,28,9,312
2018,7,28,10,287
2018,7,28,11,312
2018,7,28,12,289
2018,7,28,13,295
2018,7,28,14,358
2018,7,28,15,353
2018,7,28,16,229
2018,7,28,17,692
2018,7,28,18,1065
2018,7,28,19,304
2018,7,28,20,261
2018,7,28,21,286
2018,7,28,22,272
2018,7,28,23,140
2018,7,29,0,45
2018,7,29,1,65
2018,7,29,2,37
2018,7,29,3,30
2018,7,29,4,134
2018,7,29,5,67
2018,7,29,6,98
2018,7,29,7,228
2018,7,29,8,278
2018,7,29,9,265
2018,7,29,10,258
2018,7,29,11,324
2018,7,29,12,634
2018,7,29,13,309
2018,7,29,14,290
2018,7,29,15,198
2018,7,29,16,289
2018,7,29,17,270
2018,7,29,18,289
2018,7,29,19,280
2018,7,29,20,434
2018,7,29,21,677
2018,7,29,22,361
2018,7,29,23,132
2018,7,30,0,80
2018,7,30,1,38
2018,7,30,2,44
2018,7,30,3,28
2018,7,30,4,79
2018,7,30,5,120
2018,7,30,6,155
2018,7,30,7,269
2018,7,30,8,236
2018,7,30,9,1363
2018,7,30,10,2491
2018,7,30,11,822
2018,7,30,12,281
2018,7,30,13,778
2018,7,30,14,368
2018,7,30,15,323
2018,7,30,16,246
2018,7,30,17,317
2018,7,30,18,336
2018,7,30,19,399
2018,7,30,20,306
2018,7,30,21,719
2018,7,30,22,958
2018,7,30,23,730
2018,7,31,0,224
2018,7,31,1,69
2018,7,31,2,121
2018,7,31,3,38
2018,7,31,4,47
2018,7,31,5,104
2018,7,31,6,157
2018,7,31,7,283
2018,7,31,8,340
2018,7,31,9,436
2018,7,31,10,695
2018,7,31,11,551
2018,7,31,12,297
2018,7,31,13,298
2018,7,31,14,415
2018,7,31,15,438
2018,7,31,16,241
2018,7,31,17,264
2018,7,31,18,297
2018,7,31,19,408
2018,7,31,20,425
2018,7,31,21,326
2018,7,31,22,497
2018,7,31,23,195
2018,8,1,0,133
2018,8,1,1,92
2018,8,1,2,42
2018,8,1,3,41
2018,8,1,4,62
2018,8,1,5,112
2018,8,1,6,172
2018,8,1,7,335
2018,8,1,8,660
2018,8,1,9,509
2018,8,1,10,498
2018,8,1,11,549
2018,8,1,12,457
2018,8,1,13,381
2018,8,1,14,433
2018,8,1,15,420
2018,8,1,16,327
2018,8,1,17,327
2018,8,1,18,393
2018,8,1,19,449
2018,8,1,20,382
2018,8,1,21,376
2018,8,1,22,312
2018,8,1,23,143
2018,8,2,0,77
2018,8,2,1,38
2018,8,2,2,39
2018,8,2,3,27
2018,8,2,4,50
2018,8,2,5,92
2018,8,2,6,189
2018,8,2,7,218
2018,8,2,8,316
2018,8,2,9,305
2018,8,2,10,345
2018,8,2,11,383
